hostname,ip_address,status,response_time,last_tested_at,description,pendencies,failure_reason
pl-central-prd-2,172.25.76.57,failed,0,2025-09-10 11:21:09,Chave rejeitada pelo servidor,Autorizar chave pública no servidor,key_rejected
pl-central-hom-1,172.25.76.59,connected,241,2025-09-10 13:18:09,Conectividade OK via bastion,,
aid-hos-21,172.25.76.6,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
aid-hos-22,172.25.76.7,connected,82,2025-09-10 14:33:09,Conectividade OK via bastion,,
pl4-mediaserver-5,172.25.76.72,connected,75,2025-09-10 11:18:09,Conectividade OK via bastion,,
aid-hos-24,172.25.76.73,connected,393,2025-09-10 12:58:09,Conectividade OK via bastion,,
pl-prd-logging-interface-1,172.25.76.76,connected,206,2025-09-10 09:45:09,Conectividade OK via bastion,,
pl4-hos-9,172.25.76.96,failed,0,2025-09-10 02:19:09,Conexão recusada,Verificar e iniciar serviço SSH,connection_refused
sdr-server-captura,172.29.20.207,failed,0,2025-09-10 10:15:09,Falha desconhecida,Executar diagnóstico manual,unknown
pl_apl_01.ctbc.com.br,172.31.224.16,failed,0,2025-09-10 15:51:09,Timeout na conexão,Verificar latência e ACLs,timeout
com-hom-app02,172.31.224.17,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
app-gravacao-01,172.31.224.202,connected,134,2025-09-10 16:00:09,Conectividade OK via bastion,,
app-gravacao-02,172.31.224.207,connected,297,2025-09-10 09:39:09,Conectividade OK via bastion,,
pl_sig_02,172.31.224.43,connected,387,2025-09-10 08:29:09,Conectividade OK via bastion,,
pl_sig_03,172.31.224.44,connected,349,2025-09-10 11:05:09,Conectividade OK via bastion,,
pl_sig_05,172.31.224.46,connected,328,2025-09-10 09:10:09,Conectividade OK via bastion,,
pl_sig_06,172.31.224.47,connected,218,2025-09-10 13:18:09,Conectividade OK via bastion,,
pl_sig_07,172.31.224.48,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
pl_sig_09,172.31.224.50,connected,197,2025-09-10 14:20:09,Conectividade OK via bastion,,
pl_sig_10,172.31.224.51,connected,272,2025-09-10 18:42:09,Conectividade OK via bastion,,
pl-sig-13,172.31.224.58,connected,264,2025-09-10 14:36:09,Conectividade OK via bastion,,
pl-sig-14,172.31.224.59,connected,51,2025-09-10 18:22:09,Conectividade OK via bastion,,
pl-sig-15,172.31.224.60,connected,127,2025-09-10 10:03:09,Conectividade OK via bastion,,
PL-SIG_16,172.31.224.61,connected,77,2025-09-10 09:14:09,Conectividade OK via bastion,,
pl_sig_21,172.31.224.71,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
pl_sig_22,172.31.224.72,connected,100,2025-09-10 12:20:09,Conectividade OK via bastion,,
pl_sig_23,172.31.224.73,connected,115,2025-09-10 16:55:09,Conectividade OK via bastion,,
pl-sig-26,172.31.224.76,connected,291,2025-09-10 16:58:09,Conectividade OK via bastion,,
pl_sig_28,172.31.224.78,connected,265,2025-09-10 16:26:09,Conectividade OK via bastion,,
aid-hos-10.planeta.net,172.31.224.81,failed,0,2025-09-10 11:35:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
aid-hos-11,172.31.224.82,connected,181,2025-09-10 15:50:09,Conectividade OK via bastion,,
aid-hos-12,172.31.224.83,connected,235,2025-09-10 18:55:09,Conectividade OK via bastion,,
aid-hos-25,172.31.224.84,failed,0,2025-09-10 05:54:09,Rede inacessível,Corrigir rota/VPN/rede,network_unreachable
npp-tst-pedrom,172.31.230.10,connected,307,2025-09-10 11:13:09,Conectividade OK via bastion,,
npp-db-interface-prd01,172.31.230.100,connected,363,2025-09-10 15:56:09,Conectividade OK via bastion,,
npp-db-interface-prd02,172.31.230.101,connected,389,2025-09-10 15:46:09,Conectividade OK via bastion,,
npp-db-telecom-admin-prd01,172.31.230.102,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
npp-db-telecom-ula-236-prd01,172.31.230.103,connected,308,2025-09-10 18:13:09,Conectividade OK via bastion,,
npp-db-telecom-ula-236-prd02,172.31.230.104,failed,0,2025-09-10 09:24:09,Falha desconhecida,Executar diagnóstico manual,unknown
npp-db-telecom-ula-236-prd03,172.31.230.105,connected,128,2025-09-10 13:32:09,Conectividade OK via bastion,,
npp-db-telecom-ula-236-prd04,172.31.230.106,failed,0,2025-09-10 12:03:09,Falha desconhecida,Executar diagnóstico manual,unknown
npp-db-telecom-ula-236-prd05,172.31.230.107,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
npp-db-telecom-ula-236-prd06,172.31.230.108,failed,0,2025-09-10 18:17:09,Conexão recusada,Verificar e iniciar serviço SSH,connection_refused
npp-identity-prd01,172.31.230.111,connected,262,2025-09-10 13:57:09,Conectividade OK via bastion,,
npp-identity-prd02,172.31.230.112,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
npp-log-agregator-prd01,172.31.230.117,failed,0,2025-09-09 22:25:09,Conexão recusada,Verificar e iniciar serviço SSH,connection_refused
npp-map-ula-236-prd01,172.31.230.118,connected,186,2025-09-10 08:35:09,Conectividade OK via bastion,,
npp-map-ula-236-prd02,172.31.230.119,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
npp-map-ula-236-prd03,172.31.230.120,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
npp-map-ula-236-prd04,172.31.230.121,failed,0,2025-09-10 10:08:09,Timeout na conexão,Verificar latência e ACLs,timeout
npp-map-ula-236-prd05,172.31.230.122,connected,381,2025-09-10 17:28:09,Conectividade OK via bastion,,
npp-map-ula-236-prd06,172.31.230.123,connected,365,2025-09-10 16:23:09,Conectividade OK via bastion,,
npp-map-ula-236-prd07,172.31.230.124,connected,190,2025-09-10 14:48:09,Conectividade OK via bastion,,
npp-map-ula-236-prd08,172.31.230.125,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
npp-proxy-prd01,172.31.230.126,connected,55,2025-09-10 13:50:09,Conectividade OK via bastion,,
npp-proxy-prd02,172.31.230.127,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
npp-replication-prd01,172.31.230.128,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
npp-service-prd01,172.31.230.129,failed,0,2025-09-09 23:35:09,Rede inacessível,Corrigir rota/VPN/rede,network_unreachable
npp-service-prd02,172.31.230.130,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
npp-web-prd01,172.31.230.131,connected,381,2025-09-10 15:44:09,Conectividade OK via bastion,,
npp-web-prd02,172.31.230.132,connected,368,2025-09-10 10:00:09,Conectividade OK via bastion,,
npp-db-telecom-ula-238-prd01,172.31.230.133,connected,184,2025-09-10 11:15:09,Conectividade OK via bastion,,
npp-db-telecom-ula-238-prd03,172.31.230.135,failed,0,2025-09-09 20:38:09,Timeout na conexão,Verificar latência e ACLs,timeout
npp-db-telecom-ula-238-prd04,172.31.230.136,connected,239,2025-09-10 18:38:09,Conectividade OK via bastion,,
npp-db-telecom-ula-238-prd05,172.31.230.137,failed,0,2025-09-10 10:45:09,Falha desconhecida,Executar diagnóstico manual,unknown
npp-db-telecom-ula-238-prd06,172.31.230.138,connected,80,2025-09-10 19:22:09,Conectividade OK via bastion,,
npp-db-telecom-ula-238-prd07,172.31.230.139,connected,40,2025-09-10 11:58:09,Conectividade OK via bastion,,
npp-db-telecom-ula-238-prd08,172.31.230.140,connected,367,2025-09-10 10:17:09,Conectividade OK via bastion,,
npp-map-ula-238-prd02,172.31.230.142,connected,204,2025-09-10 08:38:09,Conectividade OK via bastion,,
npp-map-ula-238-prd03,172.31.230.143,connected,348,2025-09-10 07:52:09,Conectividade OK via bastion,,
npp-map-ula-238-prd04,172.31.230.144,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
npp-map-ula-238-prd05,172.31.230.145,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
npp-map-ula-238-prd06,172.31.230.146,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
npp-map-ula-238-prd07,172.31.230.147,connected,396,2025-09-10 12:34:09,Conectividade OK via bastion,,
npp-map-ula-238-prd08,172.31.230.148,failed,0,2025-09-10 03:14:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
npp-inap-ula-238-prd01,172.31.230.149,failed,0,2025-09-10 06:43:09,Conexão recusada,Verificar e iniciar serviço SSH,connection_refused
npp-inap-ula-238-prd02,172.31.230.150,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
npp-inap-ula-238-prd03,172.31.230.151,failed,0,2025-09-10 11:03:09,Rede inacessível,Corrigir rota/VPN/rede,network_unreachable
npp-inap-ula-238-prd04,172.31.230.152,connected,289,2025-09-10 17:14:09,Conectividade OK via bastion,,
npp-inap-ula-238-prd05,172.31.230.153,connected,63,2025-09-10 16:39:09,Conectividade OK via bastion,,
npp-inap-ula-238-prd06,172.31.230.154,failed,0,2025-09-09 20:48:09,Chave rejeitada pelo servidor,Autorizar chave pública no servidor,key_rejected
npp-inap-ula-238-prd07,172.31.230.155,connected,161,2025-09-10 08:46:09,Conectividade OK via bastion,,
npp-inap-ula-238-prd08,172.31.230.156,connected,179,2025-09-10 14:05:09,Conectividade OK via bastion,,
npp-inap-ula-236-prd05,172.31.230.157,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
npp-inap-ula-236-prd07,172.31.230.159,connected,98,2025-09-10 10:00:09,Conectividade OK via bastion,,
algar-sg-ula-7,172.31.230.16,connected,245,2025-09-10 13:33:09,Conectividade OK via bastion,,
npp-inap-ula-236-prd08,172.31.230.160,connected,333,2025-09-10 15:53:09,Conectividade OK via bastion,,
npp-inap-ula-236-prd01,172.31.230.61,connected,246,2025-09-10 12:47:09,Conectividade OK via bastion,,
npp-inap-ula-236-prd02,172.31.230.62,connected,107,2025-09-10 15:21:09,Conectividade OK via bastion,,
npp-inap-ula-236-prd03,172.31.230.63,connected,47,2025-09-10 17:39:09,Conectividade OK via bastion,,
Npp-mobicents-map-ula-13,172.31.230.72,connected,152,2025-09-10 17:01:09,Conectividade OK via bastion,,
npp-db-telecom-spo-piaf-prd01,172.31.234.101,failed,0,2025-09-10 10:06:09,Timeout na conexão,Verificar latência e ACLs,timeout
npp-db-telecom-spo-piaf-prd02,172.31.234.102,connected,338,2025-09-10 16:01:09,Conectividade OK via bastion,,
npp-db-telecom-spo-piaf-prd03,172.31.234.103,connected,52,2025-09-10 16:21:09,Conectividade OK via bastion,,
npp-db-telecom-spo-piaf-prd04,172.31.234.104,connected,349,2025-09-10 13:18:09,Conectividade OK via bastion,,
npp-db-telecom-spo-piaf-prd05,172.31.234.105,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
npp-db-telecom-spo-piaf-prd06,172.31.234.106,connected,362,2025-09-10 15:30:09,Conectividade OK via bastion,,
npp-db-telecom-spo-piaf-prd07,172.31.234.107,connected,367,2025-09-10 11:49:09,Conectividade OK via bastion,,
npp-db-telecom-spo-piaf-prd08,172.31.234.108,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
npp-map-spo-piaf-prd07,172.31.234.71,connected,294,2025-09-10 12:49:09,Conectividade OK via bastion,,
algar-sg-spo-3,172.31.234.12,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
algar-sg-spo-4,172.31.234.13,connected,256,2025-09-10 12:32:09,Conectividade OK via bastion,,
npp-inap-spo-piaf-prd01,172.31.234.61,connected,92,2025-09-10 17:31:09,Conectividade OK via bastion,,
npp-inap-spo-piaf-prd02,172.31.234.62,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
npp-inap-spo-piaf-prd03,172.31.234.63,connected,327,2025-09-10 17:10:09,Conectividade OK via bastion,,
npp-inap-spo-piaf-prd04,172.31.234.64,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
npp-map-spo-piaf-prd01,172.31.234.65,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
npp-map-spo-piaf-prd02,172.31.234.66,connected,75,2025-09-10 15:25:09,Conectividade OK via bastion,,
npp-map-spo-piaf-prd03,172.31.234.67,connected,64,2025-09-10 15:48:09,Conectividade OK via bastion,,
npp-map-spo-piaf-prd04,172.31.234.68,connected,386,2025-09-10 17:31:09,Conectividade OK via bastion,,
npp-map-spo-piaf-prd05,172.31.234.69,connected,202,2025-09-10 11:47:09,Conectividade OK via bastion,,
npp-map-spo-piaf-prd06,172.31.234.70,connected,210,2025-09-10 10:11:09,Conectividade OK via bastion,,
npp-map-spo-piaf-prd08,172.31.234.72,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
npp-map-spo-piaf-prd09,172.31.234.73,connected,299,2025-09-10 09:22:09,Conectividade OK via bastion,,
npp-map-spo-piaf-prd10,172.31.234.74,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
npp-map-spo-piaf-prd11,172.31.234.75,connected,374,2025-09-10 09:16:09,Conectividade OK via bastion,,
npp-map-spo-piaf-prd012,172.31.234.76,connected,107,2025-09-10 16:52:09,Conectividade OK via bastion,,
npp-map-spo-piaf-prd013,172.31.234.77,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
npp-map-spo-piaf-prd14,172.31.234.78,connected,109,2025-09-10 08:26:09,Conectividade OK via bastion,,
npp-map-spo-piaf-prd15,172.31.234.79,connected,81,2025-09-10 16:22:09,Conectividade OK via bastion,,
npp-map-spo-piaf-prd16,172.31.234.80,connected,107,2025-09-10 07:57:09,Conectividade OK via bastion,,
npp-inap-spo-piaf-prd05,172.31.234.84,connected,226,2025-09-10 12:18:09,Conectividade OK via bastion,,
npp-inap-spo-piaf-prd06,172.31.234.85,connected,265,2025-09-10 17:13:09,Conectividade OK via bastion,,
npp-inap-spo-piaf-prd07,172.31.234.86,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
npp-inap-spo-piaf-prd08,172.31.234.87,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
mobile-data-prd-8,172.31.235.100,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
broker-prd-4,172.31.235.106,failed,0,2025-09-09 23:24:09,Rede inacessível,Corrigir rota/VPN/rede,network_unreachable
broker-prd-5,172.31.235.107,failed,0,2025-09-10 16:13:09,Conexão recusada,Verificar e iniciar serviço SSH,connection_refused
proxy-prd-3,172.31.235.108,connected,113,2025-09-10 18:12:09,Conectividade OK via bastion,,
proxy-prd-4,172.31.235.109,connected,357,2025-09-10 14:37:09,Conectividade OK via bastion,,
mobile-data-prd-9,172.31.235.110,failed,0,2025-09-10 01:45:09,Timeout na conexão,Verificar latência e ACLs,timeout
mobile-data-prd-10,172.31.235.111,connected,175,2025-09-10 14:54:09,Conectividade OK via bastion,,
mobile-data-prd-11,172.31.235.112,connected,302,2025-09-10 12:30:09,Conectividade OK via bastion,,
scp-gw-diameter-prd-1,172.31.235.118,failed,0,2025-09-10 12:04:09,Chave rejeitada pelo servidor,Autorizar chave pública no servidor,key_rejected
sendsms-prd-1,172.31.235.129,connected,394,2025-09-10 14:54:09,Conectividade OK via bastion,,
sendsms-prd-2,172.31.235.130,failed,0,2025-09-09 21:02:09,Timeout na conexão,Verificar latência e ACLs,timeout
mobile-data-prd-12,172.31.235.156,failed,0,2025-09-10 15:18:09,Falha desconhecida,Executar diagnóstico manual,unknown
mobile-data-prd-13,172.31.235.157,failed,0,2025-09-10 17:20:09,Timeout na conexão,Verificar latência e ACLs,timeout
mobile-data-prd-14,172.31.235.158,connected,137,2025-09-10 15:26:09,Conectividade OK via bastion,,
mobile-data-prd-15,172.31.235.159,connected,322,2025-09-10 08:05:09,Conectividade OK via bastion,,
mobile-data-prd-16,172.31.235.160,connected,249,2025-09-10 11:28:09,Conectividade OK via bastion,,
proxy-hom2-1,172.31.235.161,failed,0,2025-09-10 13:55:09,Falha desconhecida,Executar diagnóstico manual,unknown
gerencia-hom2-1,172.31.235.177,failed,0,2025-09-09 19:28:09,Falha desconhecida,Executar diagnóstico manual,unknown
dns-prd-1.ocs.algartelecom.com.br,172.31.235.20,connected,40,2025-09-10 08:18:09,Conectividade OK via bastion,,
mobile-voice-prd-9,172.31.235.213,connected,145,2025-09-10 08:14:09,Conectividade OK via bastion,,
services-hom2-1,172.31.235.218,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
services-hom2-2,172.31.235.219,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
cbp-hom2-1,172.31.235.221,failed,0,2025-09-10 09:00:09,Chave rejeitada pelo servidor,Autorizar chave pública no servidor,key_rejected
cbp-hom2-2,172.31.235.222,connected,264,2025-09-10 09:42:09,Conectividade OK via bastion,,
mobile-voice-prd-10,172.31.235.227,failed,0,2025-09-10 02:37:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
mobile-voice-prd-11,172.31.235.228,connected,288,2025-09-10 07:37:09,Conectividade OK via bastion,,
mobile-data-hom2-1,172.31.235.231,connected,122,2025-09-10 16:58:09,Conectividade OK via bastion,,
mobile-data-hom2-2,172.31.235.232,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
mobile-voice-prd-12,172.31.235.233,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
mobile-voice-prd-13,172.31.235.234,failed,0,2025-09-10 02:03:09,Timeout na conexão,Verificar latência e ACLs,timeout
mobile-voice-prd-14,172.31.235.235,connected,161,2025-09-10 11:56:09,Conectividade OK via bastion,,
mobile-voice-prd-15,172.31.235.236,connected,287,2025-09-10 13:41:09,Conectividade OK via bastion,,
scp-gw-http-hom2-2,172.31.235.238,connected,112,2025-09-10 18:50:09,Conectividade OK via bastion,,
mobile-voice-prd-16,172.31.235.239,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
offline-prd-1,172.31.235.242,connected,363,2025-09-10 10:51:09,Conectividade OK via bastion,,
dns-prd-2,172.31.235.31,connected,370,2025-09-10 15:07:09,Conectividade OK via bastion,,
proxy-prd-1,172.31.235.32,failed,0,2025-09-10 04:03:09,Chave rejeitada pelo servidor,Autorizar chave pública no servidor,key_rejected
proxy-prd-2,172.31.235.33,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
balancer-prd-1,172.31.235.34,failed,0,2025-09-10 11:18:09,Conexão recusada,Verificar e iniciar serviço SSH,connection_refused
balancer-prd-2.ocs.algartelecom.com.br,172.31.235.35,connected,83,2025-09-10 12:52:09,Conectividade OK via bastion,,
gerencia-prd-1,172.31.235.38,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
gerencia-prd-2,172.31.235.39,connected,316,2025-09-10 18:01:09,Conectividade OK via bastion,,
services-prd-1,172.31.235.41,connected,214,2025-09-10 18:14:09,Conectividade OK via bastion,,
services-prd-2,172.31.235.42,failed,0,2025-09-10 11:27:09,Timeout na conexão,Verificar latência e ACLs,timeout
services-prd-3,172.31.235.43,connected,43,2025-09-10 08:35:09,Conectividade OK via bastion,,
broker-prd-2,172.31.235.51,connected,171,2025-09-10 18:46:09,Conectividade OK via bastion,,
broker-prd-3,172.31.235.52,failed,0,2025-09-10 18:43:09,Conexão recusada,Verificar e iniciar serviço SSH,connection_refused
fix-prd-1,172.31.235.53,connected,162,2025-09-10 10:35:09,Conectividade OK via bastion,,
fix-prd-2,172.31.235.54,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
fix-prd-3,172.31.235.55,connected,156,2025-09-10 12:57:09,Conectividade OK via bastion,,
fix-prd-4,172.31.235.62,connected,348,2025-09-10 16:58:09,Conectividade OK via bastion,,
fix-prd-5,172.31.235.63,connected,341,2025-09-10 14:04:09,Conectividade OK via bastion,,
mobile-voice-prd-1,172.31.235.66,failed,0,2025-09-10 02:29:09,Timeout na conexão,Verificar latência e ACLs,timeout
mobile-voice-prd-2,172.31.235.67,connected,145,2025-09-10 16:48:09,Conectividade OK via bastion,,
