hostname,ip_address,status,error,collected_at,os_family,distro_id,distro_pretty_name,distro_version_id,kernel,init_system,services_running_count,services_sample,pkg_manager,pkg_count,pkg_sample,python_installed,python_version,zabbix_agent_installed,zabbix_agent_version,qualys_agent_installed,qualys_agent_version
core-prd-app05,10.51.48.242,ok,,2025-09-11 07:42:20,linux,centos,CentOS Linux 7 (Core),7,3.10.0-327.36.3.el7.x86_64,systemd,33,abrt-oops.service;abrtd.service;atd.service;auditd.service;chronyd.service;crond.service;dbus.service;getty@tty1.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;netbackup.service;NetworkManager.service;nrpe.service;nslcd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rsyslog.service;sendmail.service;sm-client.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;udisks2.service;vmware-tools.service;vxpbx_exchanged.service;wpa_supplicant.service;zabbix-agent.service,rpm,831,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;adwaita-cursor-theme;adwaita-icon-theme;aic94xx-firmware;alsa-firmware,yes,2.7.5,yes,5.0.0,yes,7.2.0
dashpx01,10.51.5.10,ok,,2025-09-11 07:42:21,linux,ubuntu,Ubuntu 22.04.1 LTS,22.04,5.15.0-52-generic,systemd,36,auditd.service;certmonger.service;chrony.service;containerd.service;cron.service;dbus.service;docker.service;getty@tty1.service;getty@tty6.service;irqbalance.service;konea.service;ModemManager.service;multipathd.service;networkd-dispatcher.service;oddjobd.service;open-vm-tools.service;osspd.service;packagekit.service;polkit.service;qualys-cloud-agent.service;rsyslog.service;rtkit-daemon.service;snapd.service;ssh.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-networkd.service;systemd-udevd.service;traps_pmd.service;udisks2.service;unattended-upgrades.service;user@0.service;user@2001.service;vgauth.service;zabbix-agent.service,dpkg,1467,3270-common;adduser;adwaita-icon-theme;alsa-topology-conf;alsa-ucm-conf;amd64-microcode;ampagent;apparmor;apport;apport-symptoms;apt;apt-transport-https;apt-utils;at-spi2-core;auditd;augeas-lenses;base-files;base-passwd;bash;bash-completion;bc;bcache-tools;bind9-dnsutils;bind9-host;bind9-libs:amd64;bind9-utils;binutils;binutils-common:amd64;binutils-x86-64-linux-gnu;blt,yes,3.10.12,yes,5.0.17,yes,
core-hom-app01,10.51.48.205,ok,,2025-09-11 07:42:20,linux,centos,CentOS Linux 7 (Core),7,3.10.0-862.3.2.el7.x86_64,systemd,36,abrt-oops.service;abrtd.service;atd.service;auditd.service;chronyd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;libstoragemgmt.service;lvm2-lvmetad.service;mcelog.service;netbackup.service;NetworkManager.service;nrpe.service;nscd.service;nslcd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rngd.service;rpcbind.service;rsyslog.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service,rpm,916,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;SDL;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-console-notification;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;adwaita-cursor-theme,yes,2.7.5,no,,yes,7.2.0
datastageprd01,10.11.136.50,failed,ssh_timeout,2025-09-11 07:41:51,,,,,,,,,,,,,,,,,
app02-portal-hml,10.51.52.94,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:23,,,,,,,,,,,,,,,,,
nbumedia03,10.51.30.205,ok,,2025-09-11 07:42:12,linux,,,,2.6.32-431.el6.x86_64,init,0,,rpm,658,ConsoleKit;ConsoleKit-libs;HDVMAgent;MAKEDEV;Red_Hat_Enterprise_Linux-Release_Notes-6-en-US;SDL;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSnetbp;VRTSpbx;VRTSpddea;VRTSpddei;VRTSpddes;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-python;abrt-cli;abrt-libs;abrt-tui;acl;acpid;aic94xx-firmware;alsa-lib;alsa-utils;ampagent;at,yes,2.6.6,yes,5.0.0,no,7.2.0
midprddav01,10.51.51.109,ok,,2025-09-11 07:42:22,linux,centos,CentOS Linux 7 (Core),7,3.10.0-123.el7.x86_64,systemd,33,auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;httpd.service;irqbalance.service;keepalived.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;netbackup.service;NetworkManager.service;nrpe.service;ntpd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpc-statd.service;rpcbind.service;rsyslog.service;sendmail.service;sm-client.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vmware-tools.service;wpa_supplicant.service;zabbix-agent.service,rpm,677,ModemManager-glib;NetworkManager;NetworkManager-adsl;NetworkManager-bluetooth;NetworkManager-glib;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;NetworkManager-wwan;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-console-notification;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent,yes,2.7.5,yes,5.0.5,yes,7.2.0
VGPROCPRD01,10.51.41.144,ok,,2025-09-11 07:42:15,linux,,,,2.6.32-504.12.2.el6.x86_64,init,0,,rpm,960,ConsoleKit;ConsoleKit-libs;ConsoleKit-x11;DeviceKit-power;GConf2;GConf2-gtk;MAKEDEV;ModemManager;NetworkManager;NetworkManager-glib;NetworkManager-gnome;ORBit2;PackageKit;PackageKit-device-rebind;PackageKit-glib;PackageKit-gtk-module;PackageKit-yum;PackageKit-yum-plugin;Red_Hat_Enterprise_Linux-Release_Notes-6-en-US;SDL;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-python;abrt-cli;abrt-libs;abrt-tui;acl;acpid;aic94xx-firmware,yes,2.6.6,yes,5.0.0,no,7.2.0
VGAPXHOM01,10.51.41.147,ok,,2025-09-11 07:42:15,linux,,,,2.6.32-504.12.2.el6.x86_64,init,0,,rpm,959,ConsoleKit;ConsoleKit-libs;ConsoleKit-x11;DeviceKit-power;GConf2;GConf2-gtk;MAKEDEV;ModemManager;NetworkManager;NetworkManager-glib;NetworkManager-gnome;ORBit2;PackageKit;PackageKit-device-rebind;PackageKit-glib;PackageKit-gtk-module;PackageKit-yum;PackageKit-yum-plugin;Red_Hat_Enterprise_Linux-Release_Notes-6-en-US;SDL;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-python;abrt-cli;abrt-libs;abrt-tui;acl;acpid;aic94xx-firmware,yes,2.6.6,yes,5.0.0,no,7.2.0
app01-portal-hml,10.51.52.93,ok,,2025-09-11 07:42:22,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.31.1.el7.x86_64,systemd,38,abrt-oops.service;abrtd.service;auditd.service;chronyd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;httpd.service;irqbalance.service;jetty.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;memcached.service;netbackup.service;NetworkManager.service;nrpe.service;oddjobd.service;polkit.service;postfix.service;qualys-cloud-agent.service;rhnsd.service;rngd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vmware-tools.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,0,,yes,2.7.5,yes,5.0.5,yes,package qualys-cloud-agent is not installed
oid-prd-app03,10.51.47.78,ok,,2025-09-11 07:42:19,linux,ol,Oracle Linux Server 6.8,6.8,3.8.13-118.10.2.el6uek.x86_64,init,0,,rpm,1000,ConsoleKit;ConsoleKit-libs;ConsoleKit-x11;DeviceKit-power;GConf2;GConf2-gtk;MAKEDEV;ModemManager;NetworkManager;NetworkManager-glib;NetworkManager-gnome;ORBit2;PackageKit;PackageKit-device-rebind;PackageKit-glib;PackageKit-gtk-module;PackageKit-yum;PackageKit-yum-plugin;SDL;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-python;abrt-cli;abrt-libs;abrt-python;abrt-tui;acl;acpid;aic94xx-firmware,yes,2.6.6,yes,5.0.0,no,package qualys-cloud-agent is not installed
oid-prd-app04,10.51.47.79,ok,,2025-09-11 07:42:19,linux,ol,Oracle Linux Server 6.8,6.8,3.8.13-118.10.2.el6uek.x86_64,init,0,,rpm,1002,ConsoleKit;ConsoleKit-libs;ConsoleKit-x11;DeviceKit-power;GConf2;GConf2-gtk;MAKEDEV;ModemManager;NetworkManager;NetworkManager-glib;NetworkManager-gnome;ORBit2;PackageKit;PackageKit-device-rebind;PackageKit-glib;PackageKit-gtk-module;PackageKit-yum;PackageKit-yum-plugin;SDL;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-python;abrt-cli;abrt-libs;abrt-python;abrt-tui;acl;acpid;aic94xx-firmware,yes,2.6.6,yes,5.0.0,no,7.2.0
VM_eb-hom-app02,10.51.47.205,ok,,2025-09-11 07:42:18,linux,ol,Oracle Linux Server 6.8,6.8,3.8.13-118.10.2.el6uek.x86_64,init,0,,rpm,979,ConsoleKit;ConsoleKit-libs;ConsoleKit-x11;DeviceKit-power;GConf2;GConf2-gtk;MAKEDEV;ModemManager;NetworkManager;NetworkManager-glib;NetworkManager-gnome;ORBit2;PackageKit;PackageKit-device-rebind;PackageKit-glib;PackageKit-gtk-module;PackageKit-yum;PackageKit-yum-plugin;SDL;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-python;abrt-cli;abrt-libs;abrt-python;abrt-tui;acl;acpid;aic94xx-firmware,yes,2.6.6,yes,5.0.0,no,7.2.0
core-hom-app02,10.51.48.206,ok,,2025-09-11 07:42:20,linux,centos,CentOS Linux 7 (Core),7,3.10.0-862.3.2.el7.x86_64,systemd,35,abrt-oops.service;abrtd.service;atd.service;auditd.service;chronyd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;libstoragemgmt.service;lvm2-lvmetad.service;mcelog.service;netbackup.service;NetworkManager.service;nrpe.service;nscd.service;nslcd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rpcbind.service;rsyslog.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service,rpm,916,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;SDL;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-console-notification;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;adwaita-cursor-theme,yes,2.7.5,no,,yes,7.2.0
oid-prd-app05,10.51.47.80,ok,,2025-09-11 07:42:19,linux,ol,Oracle Linux Server 6.8,6.8,3.8.13-118.10.2.el6uek.x86_64,init,0,,rpm,1002,ConsoleKit;ConsoleKit-libs;ConsoleKit-x11;DeviceKit-power;GConf2;GConf2-gtk;MAKEDEV;ModemManager;NetworkManager;NetworkManager-glib;NetworkManager-gnome;ORBit2;PackageKit;PackageKit-device-rebind;PackageKit-glib;PackageKit-gtk-module;PackageKit-yum;PackageKit-yum-plugin;SDL;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-python;abrt-cli;abrt-libs;abrt-python;abrt-tui;acl;acpid;aic94xx-firmware,yes,2.6.6,yes,5.0.0,no,7.2.0
VM_eb-hom-ws01,10.51.47.236,ok,,2025-09-11 07:42:18,linux,ol,Oracle Linux Server 6.8,6.8,3.8.13-118.10.2.el6uek.x86_64,init,0,,rpm,979,ConsoleKit;ConsoleKit-libs;ConsoleKit-x11;DeviceKit-power;GConf2;GConf2-gtk;MAKEDEV;ModemManager;NetworkManager;NetworkManager-glib;NetworkManager-gnome;ORBit2;PackageKit;PackageKit-device-rebind;PackageKit-glib;PackageKit-gtk-module;PackageKit-yum;PackageKit-yum-plugin;SDL;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-python;abrt-cli;abrt-libs;abrt-python;abrt-tui;acl;acpid;aic94xx-firmware,yes,2.6.6,yes,5.0.0,no,7.2.0
svn-prd-app01,10.51.50.236,ok,,2025-09-11 07:42:21,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.45.1.el7.x86_64,systemd,31,abrt-oops.service;abrtd.service;atd.service;auditd.service;chronyd.service;crond.service;dbus.service;getty@tty1.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;netbackup.service;NetworkManager.service;nslcd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rsyslog.service;sendmail.service;sm-client.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;udisks2.service;vmware-tools.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,892,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-ppp;NetworkManager-team;NetworkManager-tui;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf,yes,2.7.5,yes,5.0.0,yes,7.2.0
oid-prd-app06,10.51.47.81,ok,,2025-09-11 07:42:19,linux,ol,Oracle Linux Server 6.8,6.8,3.8.13-118.10.2.el6uek.x86_64,init,0,,rpm,1002,ConsoleKit;ConsoleKit-libs;ConsoleKit-x11;DeviceKit-power;GConf2;GConf2-gtk;MAKEDEV;ModemManager;NetworkManager;NetworkManager-glib;NetworkManager-gnome;ORBit2;PackageKit;PackageKit-device-rebind;PackageKit-glib;PackageKit-gtk-module;PackageKit-yum;PackageKit-yum-plugin;SDL;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-python;abrt-cli;abrt-libs;abrt-python;abrt-tui;acl;acpid;aic94xx-firmware,yes,2.6.6,yes,5.0.0,no,7.2.0
eb-prd-ws02,10.51.48.173,ok,,2025-09-11 07:42:19,linux,ol,Oracle Linux Server 6.8,6.8,3.8.13-118.10.2.el6uek.x86_64,init,0,,rpm,982,ConsoleKit;ConsoleKit-libs;ConsoleKit-x11;DeviceKit-power;GConf2;GConf2-gtk;MAKEDEV;ModemManager;NetworkManager;NetworkManager-glib;NetworkManager-gnome;ORBit2;PackageKit;PackageKit-device-rebind;PackageKit-glib;PackageKit-gtk-module;PackageKit-yum;PackageKit-yum-plugin;SDL;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-python;abrt-cli;abrt-libs;abrt-python;abrt-tui;acl;acpid;aic94xx-firmware,yes,2.6.6,yes,5.0.0,no,7.2.0
cms01-portal-hml,10.51.52.77,ok,,2025-09-11 07:42:22,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.31.1.el7.x86_64,systemd,34,abrt-oops.service;abrtd.service;auditd.service;chronyd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;httpd.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;netbackup.service;NetworkManager.service;nrpe.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;redis.service;rhnsd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vmware-tools.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,0,,yes,2.7.5,yes,5.0.5,yes,package qualys-cloud-agent is not installed
oid-prd-app02,10.51.47.77,ok,,2025-09-11 07:42:19,linux,ol,Oracle Linux Server 6.8,6.8,3.8.13-118.10.2.el6uek.x86_64,init,0,,rpm,1002,ConsoleKit;ConsoleKit-libs;ConsoleKit-x11;DeviceKit-power;GConf2;GConf2-gtk;MAKEDEV;ModemManager;NetworkManager;NetworkManager-glib;NetworkManager-gnome;ORBit2;PackageKit;PackageKit-device-rebind;PackageKit-glib;PackageKit-gtk-module;PackageKit-yum;PackageKit-yum-plugin;SDL;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-python;abrt-cli;abrt-libs;abrt-python;abrt-tui;acl;acpid;aic94xx-firmware,yes,2.6.6,yes,5.0.0,no,7.2.0
icpproxyex-prd01,10.51.75.135,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
icpproxyex-prd02,10.51.75.136,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
bmpweb_prd01,10.51.75.138,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
bmpweb_prd02,10.51.75.139,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
icpproxy-stg02.cloudalgartelecom.com.br,10.51.76.11,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
icpproxy-stg02,10.51.76.12,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
icpworker-stg01,10.51.76.13,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
icpproxyex-stg01,10.51.76.135,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
icpproxyex-stg02,10.51.76.136,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
bpmweb-prd01.cloudalgartelecom.com.br,10.51.76.138,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
bpmweb-prd02.cloudalgartelecom.com.br,10.51.76.139,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
icpworker-stg02,10.51.76.14,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
icpworker-stg03,10.51.76.15,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
icpworkerpl-stg01,10.51.76.20,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
icpworkerpl-stg02,10.51.76.21,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
icpmgmt-stg01,10.51.76.27,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
terra-form-stg01,10.51.76.30,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
bpmapp-stg01,10.51.76.33,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
bpmapp-stg02,10.51.76.34,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
LDAP-STG01,10.51.76.39,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
bpmdb-stg01,10.51.76.6,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
bpmdb-stg02,10.51.76.7,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
icpmaster-stg01,10.51.76.8,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
icpmaster-stg02,10.51.76.9,not_tested,filtered_by_connectivity_csv,2025-09-11 07:42:25,,,,,,,,,,,,,,,,,
oid-hom-app01,10.51.47.17,ok,,2025-09-11 07:42:17,linux,ol,Oracle Linux Server 6.8,6.8,3.8.13-118.10.2.el6uek.x86_64,init,0,,rpm,1001,ConsoleKit;ConsoleKit-libs;ConsoleKit-x11;DeviceKit-power;GConf2;GConf2-gtk;MAKEDEV;ModemManager;NetworkManager;NetworkManager-glib;NetworkManager-gnome;ORBit2;PackageKit;PackageKit-device-rebind;PackageKit-glib;PackageKit-gtk-module;PackageKit-yum;PackageKit-yum-plugin;SDL;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-python;abrt-cli;abrt-libs;abrt-python;abrt-tui;acl;acpid;aic94xx-firmware,yes,2.6.6,yes,5.0.0,no,7.2.0
VGHMPRD01,10.51.41.154,ok,,2025-09-11 07:42:16,linux,,,,2.6.32-504.12.2.el6.x86_64,init,0,,rpm,1000,ConsoleKit;ConsoleKit-libs;ConsoleKit-x11;DeviceKit-power;GConf2;GConf2-gtk;MAKEDEV;ModemManager;NetworkManager;NetworkManager-glib;NetworkManager-gnome;ORBit2;PackageKit;PackageKit-device-rebind;PackageKit-glib;PackageKit-gtk-module;PackageKit-yum;PackageKit-yum-plugin;Red_Hat_Enterprise_Linux-Release_Notes-6-en-US;SDL;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;abrt;abrt-addon-ccpp;abrt-addon-kerneloops,yes,2.6.6,no,,no,7.2.0
cms02-portal-hml,10.51.52.78,ok,,2025-09-11 07:42:22,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.31.1.el7.x86_64,systemd,34,abrt-oops.service;abrtd.service;auditd.service;chronyd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;httpd.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;netbackup.service;NetworkManager.service;nrpe.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;redis.service;rhnsd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vmware-tools.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,0,,yes,2.7.5,yes,5.0.5,yes,package qualys-cloud-agent is not installed
VGGWHOM01,10.51.41.149,ok,,2025-09-11 07:42:16,linux,,,,2.6.32-504.12.2.el6.x86_64,init,0,,rpm,1000,ConsoleKit;ConsoleKit-libs;ConsoleKit-x11;DeviceKit-power;GConf2;GConf2-gtk;MAKEDEV;ModemManager;NetworkManager;NetworkManager-glib;NetworkManager-gnome;ORBit2;PackageKit;PackageKit-device-rebind;PackageKit-glib;PackageKit-gtk-module;PackageKit-yum;PackageKit-yum-plugin;Red_Hat_Enterprise_Linux-Release_Notes-6-en-US;SDL;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-python;abrt-cli;abrt-libs;abrt-tui;acl;acpid;aic94xx-firmware,yes,2.6.6,yes,5.0.0,no,7.2.0
integpx01,10.51.5.11,ok,,2025-09-11 07:42:21,linux,rhel,Red Hat Enterprise Linux 8.7 (Ootpa),8.7,4.18.0-372.16.1.el8_6.x86_64,systemd,43,abrt-journal-core.service;abrt-oops.service;abrt-xorg.service;abrtd.service;atd.service;auditd.service;chronyd.service;containerd.service;dbus.service;docker.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;mcelog.service;NetworkManager.service;oddjobd.service;pmcd.service;pmie.service;pmie_farm.service;pmlogger.service;pmlogger_farm.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;udisks2.service;user@0.service;vgauthd.service;vmtoolsd.service;zabbix-agent.service,rpm,1283,GConf2;HdrHistogram_c;NetworkManager;NetworkManager-config-server;NetworkManager-libnm;NetworkManager-libreswan;NetworkManager-team;NetworkManager-tui;PackageKit;PackageKit-glib;SDL;abattis-cantarell-fonts;abrt;abrt-addon-ccpp;abrt-addon-coredump-helper;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-dbus;abrt-libs;abrt-tui;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;adwaita-cursor-theme;adwaita-icon-theme;alsa-sof-firmware,yes,3.6.8,yes,5.0.24,yes,7.2.0
